"period","defgdp","shortrate","employ","gdp_rcp","conso_rpc","inves_rpc","wage_rph","hours_pc","pinves_defl","pconso_defl"
"2003Q1",88.083,0.026854,0.66317427270634,10062.7155134448,5657.75604256981,2181.63604387175,0.176671072756102,2714.34532364144,0.992620596482863,0.997774826016371
"2003Q2",88.585,0.023591,0.663621534020373,10062.4558602978,5662.46782354256,2185.30509672294,0.176874769893577,2708.66954030999,0.987085849748829,0.99414122029689
"2003Q3",89.191,0.021391,0.663880184629467,10112.5074122824,5686.95452444868,2199.04923186533,0.177616512567364,2711.64190046991,0.985458174031012,0.991826529582581
"2003Q4",89.367,0.021493,0.664578402156314,10171.8817221297,5699.94403695213,2218.99170974208,0.17737083664951,2714.43750346996,0.986505085769915,0.994595320420289
"2004Q1",89.855,0.020618,0.664818318923331,10212.936936537,5727.66194201231,2216.16032189584,0.178006934804259,2708.14703695167,0.987090312169607,0.994057091981526
"2004Q2",90.366,0.020834,0.665730221947875,10265.4526809691,5734.08124738157,2230.92759706276,0.177863518132315,2715.83686239559,0.990438881880353,0.995429697009937
"2004Q3",90.691,0.021163,0.666620040213459,10280.2511092607,5734.16146435596,2233.26673663716,0.178000584354244,2713.766128122,0.993957504052221,0.99678027588184
"2004Q4",91.203,0.02164,0.667706738910445,10307.5146562868,5781.57189364793,2238.30641191493,0.177917615311387,2717.05362767065,0.995745753977391,0.995219455500367
"2005Q1",91.573,0.021404,0.668043244179583,10318.5510538058,5795.00729516126,2243.81374474258,0.178290691091507,2717.12188962063,0.994321470302382,0.995216930754699
"2005Q2",91.99,0.021244,0.669391205508343,10371.8343774353,5825.58452645477,2280.36985940619,0.177562843634631,2736.500631096,0.996064789651049,0.994945102728558
"2005Q3",92.341,0.021305,0.67050199684144,10442.5697993305,5849.85378099451,2306.00330638773,0.178628853710562,2733.00623184385,0.998375586142667,0.998938716279876
"2005Q4",92.999,0.023437,0.672846251129091,10496.6811276547,5871.91851370455,2321.13399701135,0.178458456836211,2749.64951218465,0.997580619146442,0.996053721007753
"2006Q1",93.32,0.026136,0.675034393988934,10575.6697022839,5895.42351650578,2345.86331131866,0.178344966273255,2760.80699691915,1.00192884697814,0.999089155593656
"2006Q2",93.851,0.028957,0.678286166802863,10684.8618245961,5922.88361346957,2399.71789093163,0.178615232738111,2771.07309778204,1.00461369617798,1.00064996643616
"2006Q3",94.348,0.032215,0.680655323306139,10741.8409760933,5938.14212865043,2416.7323981397,0.178572837245316,2786.84768451315,1.00699537881036,1.0003073727053
"2006Q4",94.857,0.035902,0.683191603562443,10856.4927588271,5982.67021197486,2470.0149733073,0.178771043728972,2798.28990564003,1.00796989152092,0.997891563089703
"2007Q1",95.685,0.038204,0.685851273488813,10912.2230414464,5974.21252893909,2499.68497347889,0.178400977823668,2809.62064839836,1.00628102628416,0.996059988503945
"2007Q2",96.103,0.040678,0.688964913340002,10983.4828071249,6021.14715999664,2510.19138980081,0.178877509764044,2818.93786873688,1.00773128830526,0.998376741620969
"2007Q3",96.605,0.044937,0.691428262120962,11024.664870047,6041.90469677955,2519.29885394241,0.178900838374596,2830.74788751025,1.00655245587702,0.999420319859221
"2007Q4",97.363,0.047184,0.693394716889057,11076.0236623201,6059.43569457873,2561.51708645313,0.179869282552175,2836.62056550313,1.00660415147438,1.00199254336863
"2008Q1",97.805,0.044763,0.696010057284292,11126.3462661461,6052.37827513096,2550.95416995528,0.181278952056463,2844.13049908788,1.00844537600327,1.00564388323705
"2008Q2",98.394,0.048593,0.695580711106481,11081.6114147073,6038.34584387878,2512.30910662269,0.181733076562276,2838.01021276015,1.00972620281724,1.00805943451836
"2008Q3",98.592,0.049817,0.69436487288215,11022.9916460243,6018.97078102069,2477.19558169886,0.183552369617307,2825.9536819353,1.01166423239208,1.0115729470951
"2008Q4",98.957,0.042424,0.6915430011389,10820.4477023517,5988.01781969901,2403.10122696608,0.183682622831984,2809.56760019491,1.00494154026496,1.00212213385612
"2009Q1",99.378,0.020068,0.686016152008738,10483.5426500129,5954.08156911252,2259.29452309647,0.184675851504977,2760.06821067852,1.00233452071887,0.989132403550081
"2009Q2",99.23,0.01308,0.681311338928923,10478.5047782328,5956.39996209362,2205.47894544126,0.186187534595727,2733.45414702314,0.995878262622191,0.99039604958178
"2009Q3",99.272,0.008709,0.678678367852626,10519.8138378145,5954.52022641524,2190.49004143559,0.187428771529215,2720.71863366389,0.996323233137239,0.991357079539044
"2009Q4",99.476,0.00722,0.677317602480083,10570.4044903295,5966.3522091704,2192.5535948256,0.188393368447748,2713.48892776764,0.994078973822832,0.993254654388998
"2010Q1",99.645,0.006613,0.677092624463195,10613.089861704,5983.22628599566,2167.79044227805,0.188474320001023,2716.00572967106,0.999427969290983,0.996738421395956
